name,location,cost,image1,image2,image3,number
Prodej bytu 2+1 60 m²,"Lužická, Plzeň - Východní Předměstí",3 850 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QN_KE/LGgPXJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/3FvPbk.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/hAMPcd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",357
Prodej bytu 2+kk 46 m²,"Jaromírova, Praha 2 - Nusle",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QL_J8/bSao9r.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J8/XgFo9q.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KC/QRFpBY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",358
Prodej bytu 3+1 69 m²,"Libušino údolí, Brno - Kohoutovice",5 100 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/dwtMLT.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/Gt6MLU.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/88TMT8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",359
Prodej bytu 3+1 64 m²,"I. Olbrachta, Hodonín",3 150 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jt/gwRRYR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/5tgRPQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/qx7RPR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",360
Prodej bytu 1+kk 44 m²,"Pod hranicí, Praha - Stodůlky",20 500 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jt/HhbRj7.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/tLYRPv.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/XFLRQE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",321
Prodej bytu 3+kk 84 m²,"Skalecká, Mníšek pod Brdy",7 200 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/seZL03.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/8VYMGd.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/XtQMCO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",322
Prodej bytu 2+kk 48 m²,"Jičínská, Praha 3 - Žižkov",6 290 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/xTkL8V.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/3XLLs3.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/bLOLpQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",323
Prodej bytu 2+kk 37 m²,"Plzeňská, Praha 5 - Smíchov",4 193 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/gytMq6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/dXeMq8.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/L8KMjW.jpeg?fl=res,400,300,3|shr,,20|jpg,90",324
Prodej bytu 2+kk 56 m²,"Mirešická, Jinočany",5 199 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kn/ioYIUF.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MJ/c165W6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MJ/E6P5W7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",325
Prodej bytu 4+kk 100 m²,"Pod Nouzovem, Praha 9 - Kbely",9 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K5/MXuBVPG.mpo?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/K9KBCg6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KB/bBCBcAa.jpeg?fl=res,400,300,3|shr,,20|jpg,90",326
Prodej bytu 2+kk 50 m²,"alej Svobody, Plzeň - Severní Předměstí",4 999 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/EYvBFZP.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J7/8QfBfMp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MI/234BamI.jpeg?fl=res,400,300,3|shr,,20|jpg,90",327
Prodej bytu 3+1 84 m²,"Nedašovská, Praha 5 - Zličín",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/0NZRfd.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/ptvRVp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/BDVRPF.jpeg?fl=res,400,300,3|shr,,20|jpg,90",328
Prodej bytu 1+kk 39 m²,"Mlýnská, Ostrava - Moravská Ostrava",1 999 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/2jdBYTs.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/cX0BYTt.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/XTiBYTu.jpeg?fl=res,400,300,3|shr,,20|jpg,90",329
Prodej bytu 2+1 59 m²,"Sadová, Hulín",2 359 900 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_Jy/cMyW45.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jb/RpMW8g.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jc/J52XHd.jpeg?fl=res,400,300,3|shr,,20|jpg,90",330
Prodej bytu 2+1 64 m²,"Služská, Praha 8 - Kobylisy",4 999 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K2/UJf1uj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kd/Qz9QTL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K2/Tsy1uy.jpeg?fl=rot,90,0|res,400,300,3|shr,,20|jpg,90",331
Prodej bytu 5+kk 131 m²,"T. Novákové, Litomyšl - Záhradí",6 749 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/ZjQRSr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/HQCRHw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/aJgRT0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",332
Prodej bytu 3+1 59 m²,"Otevřená, Kladno - Kročehlavy",4 250 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/OhTRHu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/3xjRTz.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/IrzRHv.jpeg?fl=res,400,300,3|shr,,20|jpg,90",333
Prodej bytu 1+1 40 m²,"Kamenný vrch, Chomutov",980 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/Id2Rdh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/fL1RHr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/hYARhQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",334
Prodej bytu 2+kk 112 m² (Loft),"Jindřicha Plachty, Praha 5 - Smíchov",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QK_Js/Jo3BzIw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/E6PBzBo.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/5XZBy7I.jpeg?fl=res,400,300,3|shr,,20|jpg,90",335
Prodej bytu 3+1 75 m²,"Dolákova, Praha 8 - Bohnice",6 290 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/eIZBsba.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/glOBsbw.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/Qz1BsU0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",336
Prodej bytu 4+kk 122 m²,"Červený dub, Kostelec nad Černými lesy",8 980 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/d1czQK.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/Y3gzft.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/cYgzaR.jpeg?fl=res,400,300,3|shr,,20|jpg,90",337
Prodej bytu 2+kk 70 m²,"Červený dub, Kostelec nad Černými lesy",5 890 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LH/CeFzWV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/5IXzaY.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/aVjzWn.jpeg?fl=res,400,300,3|shr,,20|jpg,90",338
Prodej bytu 1+kk 39 m²,"Slapy, okres Praha-západ",2 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/XnVyUe.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/RnFyOU.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/5KDyW8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",339
Prodej bytu 6 pokojů a více 283 m²,Praha 1,Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QR_MK/QQWBtfr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/LD6Btfs.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/MfMBtex.jpeg?fl=res,400,300,3|shr,,20|jpg,90",340
Prodej bytu 4+kk 121 m²,"Vršní, Praha 8 - Kobylisy",13 535 100 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_MD/OA0BeVm.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_K7/HmIBMfz.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K1/0S9CF9f.jpeg?fl=res,400,300,3|shr,,20|jpg,90",401
Prodej bytu atypické 126 m² (Podkrovní),"Thunovská, Praha 1 - Malá Strana",13 937 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jo/Nyu5rd.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_K8/9c9nSt.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jo/OLX5re.jpeg?fl=res,400,300,3|shr,,20|jpg,90",402
Prodej bytu 4+1 108 m²,"Na Šibenci, Kladno - Švermov",8 175 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/XCSKni.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/aO9Kc9.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/uEmKvz.jpeg?fl=res,400,300,3|shr,,20|jpg,90",403
Prodej bytu 4+kk 95 m²,"Nad úžlabinou, Praha 10 - Malešice",15 700 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/IskBweV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/MvtBwif.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/Xj6Bwn5.jpeg?fl=res,400,300,3|shr,,20|jpg,90",404
Prodej bytu 5+1 205 m²,"Voskovcova, Praha 5 - Hlubočepy",19 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QP_LI/KOfONu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/KfHOaC.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/wA6OW0.jpeg?fl=res,400,300,3|shr,,20|jpg,90",405
Prodej bytu 5+kk 106 m²,"Krouzova, Praha 4 - Modřany",7 390 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jo/Dl1OqE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Ji/NfZO93.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ME/TmWOmW.jpeg?fl=res,400,300,3|shr,,20|jpg,90",406
Prodej bytu 3+kk 70 m²,"Zrzavého, Praha 6 - Řepy",8 890 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/9CReKu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/yMjeTJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/eoEeVB.jpeg?fl=res,400,300,3|shr,,20|jpg,90",407
Prodej bytu 5+kk 208 m²,"Za Zámečkem, Praha 5 - Jinonice",28 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/UeUn9u.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/t0YoEV.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/8Spn74.jpeg?fl=res,400,300,3|shr,,20|jpg,90",408
Prodej bytu 3+1 100 m²,"Adamov, okres Blansko",6 363 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/ESnjzt.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/H9Djzs.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/oEvkBb.jpeg?fl=res,400,300,3|shr,,20|jpg,90",409
Prodej bytu 1+kk 45 m²,"Deštné v Orlických horách, okres Rychnov nad Kněžnou",5 400 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QK_Jt/0kXSaS.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/aPlSJz.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/z8PSaT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",410
Prodej bytu 3+1 71 m²,"Okružní, Jihlava",4 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/ubG89V.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/xWi89u.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LH/Yym80P.jpeg?fl=res,400,300,3|shr,,20|jpg,90",411
Prodej bytu 2+1 56 m²,"Kyjov, okres Hodonín",3 400 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Ko/PPcB8X9.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/vLnB8an.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/iL2B8jl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",412
Prodej bytu 6 pokojů a více 181 m²,Praha 1 - Malá Strana,Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/FplKtB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/PxwKUu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/9eUKgD.jpeg?fl=res,400,300,3|shr,,20|jpg,90",413
Prodej bytu 2+1 53 m²,"Krymská, Karlovy Vary",2 100 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/QEuQ5K.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/Mz3RND.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/GMCRDS.jpeg?fl=res,400,300,3|shr,,20|jpg,90",414
Prodej bytu 3+1 57 m²,"Dub nad Moravou, okres Olomouc",3 790 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jo/QjdBWSZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K2/ZgoB7eo.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Ji/vHHBWfE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",415
Prodej bytu 2+kk 44 m²,"Hábova, Praha - Stodůlky",7 704 283 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lg/NENBwvM.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Jn/RGkBc3d.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jo/c2ISpO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",416
Prodej bytu 1+kk 20 m²,"Na Okruhu, Praha 4 - Písnice",2 821 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/ZIbCBWN.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/yhWCBkR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Js/ep2CBtq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",417
Prodej bytu 1+kk 33 m²,"Poděbradova, Brno - Brno-Královo Pole",4 380 300 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K7/q03BR3s.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/FNfBR0O.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K7/yxnBR3t.jpeg?fl=res,400,300,3|shr,,20|jpg,90",418
Prodej bytu 2+kk 58 m²,"V Háji, Praha 7 - Holešovice",9 148 137 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/dJNlpv.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_J9/YGPlmN.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jn/OYwlju.jpeg?fl=res,400,300,3|shr,,20|jpg,90",419
Prodej bytu 2+kk 65 m²,"Rostěnice-Zvonovice - Rostěnice, okres Vyškov",3 754 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QM_Kp/ouvGXp.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/x9fGg0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/iJoGSE.jpeg?fl=res,400,300,3|shr,,20|jpg,90",420
Prodej bytu 2+1 65 m²,"S. K. Neumanna, Ostrov",1 899 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/88oOSi.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/WTyOqE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/8LvOUJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",361
Prodej bytu 2+kk 39 m²,"V Štíhlách, Praha 4 - Krč",4 890 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/okNIHb.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/LQbHzh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/xUTIG4.jpeg?fl=res,400,300,3|shr,,20|jpg,90",362
Prodej bytu 3+1 73 m²,"Borovského, Karviná - Ráj",2 490 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/sJZRZE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/UZ7RLI.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QM_Kp/oQSRN8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",363
Prodej bytu 3+kk 288 m²,"Křížová, Praha 5 - Smíchov",Info o ceně u RK,"https://d18-a.sdn.cz/d_18/c_img_QL_KA/PaYFcu.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QO_K8/dX2FSh.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/IMmFN8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",364
Prodej bytu 3+kk 68 m²,"Verdunská, Praha 6 - Bubeneč",11 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jn/xMwn6D.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_MK/1FDoAr.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KD/N4yoDg.jpeg?fl=res,400,300,3|shr,,20|jpg,90",365
Prodej bytu 3+kk 97 m²,"Na Císařce, Praha 5 - Smíchov",16 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/ekUFMx.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/OArE9p.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/RZKFR1.jpeg?fl=res,400,300,3|shr,,20|jpg,90",366
Prodej bytu 3+1 74 m²,"Josefa Skupy, Most",1 890 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/mjzRNR.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/2YrRHL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/gZVRFC.jpeg?fl=res,400,300,3|shr,,20|jpg,90",367
Prodej bytu 3+kk 73 m²,"Toufarova, Praha 5 - Stodůlky",9 690 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/TPZJdE.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QN_KE/p9RJfj.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/maAJjM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",368
Prodej bytu 2+kk 76 m²,"Malešická, Praha 3 - Žižkov",11 500 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/xyTIgG.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/rbyInm.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QK_Jt/oo8Iym.jpeg?fl=res,400,300,3|shr,,20|jpg,90",369
Prodej bytu 3+kk 100 m²,"Rubešova, Praha 2 - Vinohrady",18 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QR_ML/eWFNXL.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/EM0NJF.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QP_LI/7AlNDh.jpeg?fl=res,400,300,3|shr,,20|jpg,90",370
Prodej bytu 2+kk 69 m²,"Pod Harfou, Praha 9 - Vysočany",9 900 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/TuZNPC.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/hNvNLl.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/JLkNLm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",371
Prodej bytu 3+kk 109 m² (Mezonet),"Křišťanova, Praha 3 - Žižkov",16 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QI_Jo/7SQNR0.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/OeANW6.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/csDNLY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",372
Prodej bytu 3+kk 85 m²,"Menclova, Praha 8 - Libeň",16 990 000 Kč,"https://d18-a.sdn.cz/d_18/c_img_QO_K8/hJGNO2.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QR_ML/bfdNXB.jpeg?fl=res,400,300,3|shr,,20|jpg,90","https://d18-a.sdn.cz/d_18/c_img_QL_KA/YLsNaX.jpeg?fl=res,400,300,3|shr,,20|jpg,90",373
